Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
To Be or Not to Be: The Entrepreneur in Neo-Schumpeterian Growth Theory,,2022-09-28,Institutet för Näringslivsforskning,think tank,https://www.ifn.se/media/lttpyduc/wp1441.pdf,https://www.ifn.se/media/lttpyduc/wp1441.pdf#page=55,ifnsweden-944d82a8da098ed1b2b38aabf3ad34df,,ifnsweden-944d82a8da098ed1b2b38aabf3ad34df-944d82a8da098ed1b2b38aabf3ad34df,cited selected person,,,10.1086/654207,Adam B Jaffe,55,"Caballero, R. J., Jaffe, A. B. 1993. How high are the giants shoulders: an empirical assessment of knowledge spillovers and creative destruction in a model of economic growth. NBER Macroeconomics Annual, 8, 1574.",,
To Be or Not to Be: The Entrepreneur in Neo-Schumpeterian Growth Theory,,2022-09-28,Institutet för Näringslivsforskning,think tank,https://www.ifn.se/media/lttpyduc/wp1441.pdf,https://www.ifn.se/media/lttpyduc/wp1441.pdf#page=55,ifnsweden-944d82a8da098ed1b2b38aabf3ad34df,,ifnsweden-944d82a8da098ed1b2b38aabf3ad34df-944d82a8da098ed1b2b38aabf3ad34df,cited selected person,,,10.1086/654207,Adam B Jaffe,55,"Caballero, R. J., Jaffe, A. B. 1993. How high are the giants shoulders: an empirical assessment of knowledge spillovers and creative destruction in a model of economic growth. NBER Macroeconomics Annual, 8, 1574.",,
Capturing the value of intangible assets in micro data to promote the EU's growth and competitiveness,,2022-11-17,CORDIS,government,https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5e7f30716&appId=PPGMS,https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5e7f30716&appId=PPGMS#page=150,cordisbe-d2039079e93b752ff997808b82a354d4,,cordisbe-d2039079e93b752ff997808b82a354d4-d2039079e93b752ff997808b82a354d4,cited selected person,,,10.1007/s11151-018-9629-9,Adam B Jaffe,150,"Chappell, N. and Jaffe, A. 2018. Intangible investment and firm performance. Review of Industrial Organization, 524, pp.509-559.",,
Assessing changes in EU innovation policy programs : from SME instrument to EIC accelerator for start-up funding,,2024-07-09,Wuppertal Institut,think tank,https://epub.wupperinst.org/frontdoor/index/index/searchtype/all/docId/8674,https://epub.wupperinst.org/files/8674/8674_EU_Innovation_Policy.pdf#page=29,wuppertal-b1fcfab18ecf5582665797f316049999,,wuppertal-b1fcfab18ecf5582665797f316049999-cec7126e1f8791d7a5fa5468128675c2,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,29,"DE RASSENFOSSE, G., A. JAFFE, AND E. RAITERI 2019: The procurement of innovation by the U.S. government, PLoS ONE.",,
Assessing changes in EU innovation policy programs : from SME instrument to EIC accelerator for start-up funding,,2024-07-09,Wuppertal Institut,think tank,https://epub.wupperinst.org/frontdoor/index/index/searchtype/all/docId/8674,https://epub.wupperinst.org/files/8674/8674_EU_Innovation_Policy.pdf#page=29,wuppertal-b1fcfab18ecf5582665797f316049999,,wuppertal-b1fcfab18ecf5582665797f316049999-cec7126e1f8791d7a5fa5468128675c2,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,29,"DE RASSENFOSSE, G., A. JAFFE, AND E. RAITERI 2019: The procurement of innovation by the U.S. government, PLoS ONE.",,
Assessing changes in EU innovation policy programs : from SME instrument to EIC accelerator for start-up funding,,2024-07-09,Wuppertal Institut,think tank,https://epub.wupperinst.org/frontdoor/index/index/searchtype/all/docId/8674,https://epub.wupperinst.org/files/8674/8674_EU_Innovation_Policy.pdf#page=29,wuppertal-b1fcfab18ecf5582665797f316049999,,wuppertal-b1fcfab18ecf5582665797f316049999-cec7126e1f8791d7a5fa5468128675c2,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,29,"DE RASSENFOSSE, G., A. JAFFE, AND E. RAITERI 2019: The procurement of innovation by the U.S. government, PLoS ONE.",,
Assessing changes in EU innovation policy programs : from SME instrument to EIC accelerator for start-up funding,,2024-07-09,Wuppertal Institut,think tank,https://epub.wupperinst.org/frontdoor/index/index/searchtype/all/docId/8674,https://epub.wupperinst.org/files/8674/8674_EU_Innovation_Policy.pdf#page=29,wuppertal-b1fcfab18ecf5582665797f316049999,,wuppertal-b1fcfab18ecf5582665797f316049999-cec7126e1f8791d7a5fa5468128675c2,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,29,"DE RASSENFOSSE, G., A. JAFFE, AND E. RAITERI 2019: The procurement of innovation by the U.S. government, PLoS ONE.",,
Bureaucratic Frictions and Innovation Procurement,,2023-11-20,Ifo Institute,think tank,https://www.cesifo.org/en/publications/2023/working-paper/bureaucratic-frictions-and-innovation-procurement,https://www.cesifo.org/DocDL/cesifo1_wp10775.pdf#page=34,ifode-bcda6e7cc0298558f6c1f417cf433b73,,ifode-bcda6e7cc0298558f6c1f417cf433b73-47b547385cae6da71d8446bf1518d40b,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,34,"de Rassenfosse, G., A. Jaffe, and E. Raiteri 2019: The procurement of innovation by the US government, PloS one, 14, e0218927.",,
Bureaucratic Frictions and Innovation Procurement,,2023-11-20,Ifo Institute,think tank,https://www.cesifo.org/en/publications/2023/working-paper/bureaucratic-frictions-and-innovation-procurement,https://www.cesifo.org/DocDL/cesifo1_wp10775.pdf#page=34,ifode-bcda6e7cc0298558f6c1f417cf433b73,,ifode-bcda6e7cc0298558f6c1f417cf433b73-47b547385cae6da71d8446bf1518d40b,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,34,"de Rassenfosse, G., A. Jaffe, and E. Raiteri 2019: The procurement of innovation by the US government, PloS one, 14, e0218927.",,
Bureaucratic Frictions and Innovation Procurement,,2023-11-20,Ifo Institute,think tank,https://www.cesifo.org/en/publications/2023/working-paper/bureaucratic-frictions-and-innovation-procurement,https://www.cesifo.org/DocDL/cesifo1_wp10775.pdf#page=34,ifode-bcda6e7cc0298558f6c1f417cf433b73,,ifode-bcda6e7cc0298558f6c1f417cf433b73-47b547385cae6da71d8446bf1518d40b,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,34,"de Rassenfosse, G., A. Jaffe, and E. Raiteri 2019: The procurement of innovation by the US government, PloS one, 14, e0218927.",,
Bureaucratic Frictions and Innovation Procurement,,2023-11-20,Ifo Institute,think tank,https://www.cesifo.org/en/publications/2023/working-paper/bureaucratic-frictions-and-innovation-procurement,https://www.cesifo.org/DocDL/cesifo1_wp10775.pdf#page=34,ifode-bcda6e7cc0298558f6c1f417cf433b73,,ifode-bcda6e7cc0298558f6c1f417cf433b73-47b547385cae6da71d8446bf1518d40b,cited selected person,,,10.1371/journal.pone.0218927,Adam B Jaffe,34,"de Rassenfosse, G., A. Jaffe, and E. Raiteri 2019: The procurement of innovation by the US government, PloS one, 14, e0218927.",,
Economic impact assessment on Standard Essential Patents (SEPs) : support study.,,2023-04-27,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/02013971-e7cd-11ed-a05c-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=02013971-e7cd-11ed-a05c-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=189,europa-2b948cdb97965c36a6260caeb1460071,10.2873/19262,europa-2b948cdb97965c36a6260caeb1460071-72221d9f1b9806f7ec7f352b417f690f,cited selected person,,,10.1093/jleo/ewaa026,Adam B Jaffe,189,"De Rassenfosse, G., Griffiths, W. E., Jaffe, A. B., Webster, E. 2021. Low-quality patents in the eye of the beholder: Evidence from multiple examiners. The Journal of Law, Economics, and Organization, 373, 607-636.",,
"Science, research and innovation performance of the EU 2022 : building a sustainable future in uncertain times.",,2022-08-01,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/52f8a759-1c42-11ed-8fa0-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=52f8a759-1c42-11ed-8fa0-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=793,europa-76e0329d45ac7462177e288c31f57b8c,10.2777/78826,europa-76e0329d45ac7462177e288c31f57b8c-6a20e63b50cebae8c9ad1f2574f3379f,cited selected person,,,10.1016/j.euroecorev.2017.11.005,Adam B Jaffe,793,"de Rassenfosse, G., Jaffe, A. B. 2018, Econometric evidence on the depreciation of innovations, European Economic Review, 101, pp. 625642.",,
"Science, research and innovation performance of the EU 2022 : building a sustainable future in uncertain times.",,2022-08-01,Publications Office of the European Union,government,https://op.europa.eu/en/publication-detail/-/publication/52f8a759-1c42-11ed-8fa0-01aa75ed71a1/language-en/format-PDF,https://op.europa.eu/o/opportal-service/download-handler?identifier=52f8a759-1c42-11ed-8fa0-01aa75ed71a1&format=pdf&language=en&productionSystem=cellar&part=#page=793,europa-76e0329d45ac7462177e288c31f57b8c,10.2777/78826,europa-76e0329d45ac7462177e288c31f57b8c-6a20e63b50cebae8c9ad1f2574f3379f,cited selected person,,,10.1016/j.euroecorev.2017.11.005,Adam B Jaffe,793,"de Rassenfosse, G., Jaffe, A. B. 2018, Econometric evidence on the depreciation of innovations, European Economic Review, 101, pp. 625642.",,
Energy Conservation Program: Energy Conservation Standards for Residential Clothes Washers,,2024-03-15,Federal Register,government,https://www.federalregister.gov/documents/2024/03/15/2024-04736/energy-conservation-program-energy-conservation-standards-for-residential-clothes-washers,https://www.govinfo.gov/content/pkg/FR-2024-03-15/pdf/2024-04736.pdf#page=44,federalregister-886ad9b08bc5bea98e0e6245fbb98180,,federalregister-886ad9b08bc5bea98e0e6245fbb98180-8c6c7e0a46c1e30c82d50393a0d52f9a,cited selected person,,,10.1016/0301-4215(94)90138-4,Adam B Jaffe,44,"Energy Policy, 22 10 804810, available at doi.org/10.1016/0301-42159490138-4.",,
"Invention, Knowledge Transfer, and Innovation",,2024-02-28,U.S National Science Foundation,government,https://ncses.nsf.gov/pubs/nsb20241/assets/nsb20241.pdf,https://ncses.nsf.gov/pubs/nsb20241/assets/nsb20241.pdf#page=58,nsfusa-ef20676814cfbedf3ff29e3bd9bb49f7,,nsfusa-ef20676814cfbedf3ff29e3bd9bb49f7-ef20676814cfbedf3ff29e3bd9bb49f7,cited selected person,,,10.1561/110.00000005,Adam B Jaffe,58,"Hall B, Jaffe A. 2018. Measuring Science, Technology, and Innovation: A Review. Annals of Science and Technology Policy 21:174.",,
Évoluer dans des futurs collaboratifs,Evolving into collaborative futures,2024-02-12,Council of Canadian Academies,think tank,https://www.rapports-cac.ca/reports/les-occasions-de-partenariats-scientifiques-et-technologiques-internationaux/,https://www.rapports-cac.ca/wp-content/uploads/2024/03/ISTP_rapport_FR_digital_final.pdf#page=240,cacca-d45a10db11c90de27e7c5b595fd13989,,cacca-d45a10db11c90de27e7c5b595fd13989-3de711b30a52ef8bba111eeeb9f6e538,cited selected person,,,10.1561/110.00000005,Adam B Jaffe,240,"Hall, B. H. et A. B. Jaffe, 2018. Measuring science, technology, and innovation: A review , Annals of Science and Technology Policy, vol. 2, n1, p. 1-74.",,
Navigating Collaborative Futures,,2024-02-12,Council of Canadian Academies,think tank,https://cca-reports.ca/reports/international-science-and-technology-partnerships/,https://cca-reports.ca/wp-content/uploads/2022/02/ISTP-EN_final_digital.pdf#page=215,cacca-999e8b24d12f11b6945bd5e9c9f35cba,,cacca-999e8b24d12f11b6945bd5e9c9f35cba-9bf6faa8995019910593861a1d891e2f,cited selected person,,,10.1561/110.00000005,Adam B Jaffe,215,"Hall, B. H. Jaffe, A. B. 2018. Measuring science, technology, and innovation: A review. Annals of Science and Technology Policy, 21, 1-74.",,
Inventors' Coworker Networks and Innovation,,2024-10-28,IZA Institute of Labor Economics,think tank,https://www.iza.org/publications/dp/17398/inventors-coworker-networks-and-innovation,https://docs.iza.org/dp17398.pdf#page=24,izade-fa642d7298445025c5e943708c7d1a81,,izade-fa642d7298445025c5e943708c7d1a81-8022d9b8ffa7e5c643d2d24ff5e6a3fc,cited selected person,,,10.3386/w8498,Adam B Jaffe,24,"Hall, B. H., A. B. Jaffe, M. Trajtenberg 2001. The nber patent citation data file: Lessons, insights and methodological tools. Technical report, National Bureau of Economic Research.",,
Inventors' Coworker Networks and Innovation,,2024-10-28,IZA Institute of Labor Economics,think tank,https://www.iza.org/publications/dp/17398/inventors-coworker-networks-and-innovation,https://docs.iza.org/dp17398.pdf#page=24,izade-fa642d7298445025c5e943708c7d1a81,,izade-fa642d7298445025c5e943708c7d1a81-8022d9b8ffa7e5c643d2d24ff5e6a3fc,cited selected person,,,10.3386/w8498,Adam B Jaffe,24,"Hall, B. H., A. B. Jaffe, M. Trajtenberg 2001. The nber patent citation data file: Lessons, insights and methodological tools. Technical report, National Bureau of Economic Research.",,
Inventors' Coworker Networks and Innovation,,2024-10-28,IZA Institute of Labor Economics,think tank,https://www.iza.org/publications/dp/17398/inventors-coworker-networks-and-innovation,https://docs.iza.org/dp17398.pdf#page=24,izade-fa642d7298445025c5e943708c7d1a81,,izade-fa642d7298445025c5e943708c7d1a81-8022d9b8ffa7e5c643d2d24ff5e6a3fc,cited selected person,,,10.3386/w8498,Adam B Jaffe,24,"Hall, B. H., A. B. Jaffe, M. Trajtenberg 2001. The nber patent citation data file: Lessons, insights and methodological tools. Technical report, National Bureau of Economic Research.",,
Bank specialization and corporate innovation,,2024-10-01,National Bank of Belgium,government,https://www.nbb.be/en/articles/bank-specialization-and-corporate-innovation,https://www.nbb.be/doc/ts/publications/wp/wp458en.pdf#page=48,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529,,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529-a682c641ea330880d2409dff755661f2,cited selected person,,,10.3386/w8498,Adam B Jaffe,48,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER patent citation data file: Lessons, insights and methodological tools.",,
Bank specialization and corporate innovation,,2024-10-01,National Bank of Belgium,government,https://www.nbb.be/en/articles/bank-specialization-and-corporate-innovation,https://www.nbb.be/doc/ts/publications/wp/wp458en.pdf#page=48,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529,,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529-a682c641ea330880d2409dff755661f2,cited selected person,,,10.3386/w8498,Adam B Jaffe,48,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER patent citation data file: Lessons, insights and methodological tools.",,
Bank specialization and corporate innovation,,2024-10-01,National Bank of Belgium,government,https://www.nbb.be/en/articles/bank-specialization-and-corporate-innovation,https://www.nbb.be/doc/ts/publications/wp/wp458en.pdf#page=48,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529,,nationalbankofbelgium-0637d86fced3767a84b4e8b6a1ebf529-a682c641ea330880d2409dff755661f2,cited selected person,,,10.3386/w8498,Adam B Jaffe,48,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER patent citation data file: Lessons, insights and methodological tools.",,
Banca d'Italia - 7° workshop di economia del lavoro Banca d'Italia-CEPR: le politiche e le istituzioni del mercato del lavoro,Bank of Italy - 7th workshop on labor economics Bank of Italy-CEPR: labor market policies and institutions,2024-09-02,Banca D'Italia,government,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/index.html,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/Salomons.pdf#page=36,bancaditalia-f16839753a58870f48a48df158cf2544,,bancaditalia-f16839753a58870f48a48df158cf2544-8398bf81ce222e4618deab3de4cb1538,cited selected person,,nber-165ac09180b3f2a1ff98a4835fa238c6,10.3386/w8498,Adam B Jaffe,36,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools. Technical report, National Bureau of Economic Research.","The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools",
Banca d'Italia - 7° workshop di economia del lavoro Banca d'Italia-CEPR: le politiche e le istituzioni del mercato del lavoro,Bank of Italy - 7th workshop on labor economics Bank of Italy-CEPR: labor market policies and institutions,2024-09-02,Banca D'Italia,government,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/index.html,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/Salomons.pdf#page=36,bancaditalia-f16839753a58870f48a48df158cf2544,,bancaditalia-f16839753a58870f48a48df158cf2544-8398bf81ce222e4618deab3de4cb1538,cited selected person,,nber-165ac09180b3f2a1ff98a4835fa238c6,10.3386/w8498,Adam B Jaffe,36,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools. Technical report, National Bureau of Economic Research.","The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools",
Banca d'Italia - 7° workshop di economia del lavoro Banca d'Italia-CEPR: le politiche e le istituzioni del mercato del lavoro,Bank of Italy - 7th workshop on labor economics Bank of Italy-CEPR: labor market policies and institutions,2024-09-02,Banca D'Italia,government,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/index.html,https://www.bancaditalia.it/pubblicazioni/altri-atti-convegni/2024-economia-lavoro-bi-cepr/Salomons.pdf#page=36,bancaditalia-f16839753a58870f48a48df158cf2544,,bancaditalia-f16839753a58870f48a48df158cf2544-8398bf81ce222e4618deab3de4cb1538,cited selected person,,nber-165ac09180b3f2a1ff98a4835fa238c6,10.3386/w8498,Adam B Jaffe,36,"Hall, B. H., Jaffe, A. B., and Trajtenberg, M. 2001. The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools. Technical report, National Bureau of Economic Research.","The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools",
